meritocracy	ginicnty	income_i	income_cnty	black_cnty	perc_bush04	pop_cnty	educ_i	age_i	gender_i	white	unemp_i	union_i	partyid_i	ideo_i	attend_i	fips	survid2006	survid2007	survid2009
0	0.44927531480789185	0.40923288464546204	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	1	27	1	1	0	0	0.25	0.5	0.6000000238418579	6059	0	1	0
0	0.44927531480789185	0.9015387892723083	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.8333333134651184	34	0	0	0	0	0.25	0.25	0.20000000298023224	6059	0	0	0
0	0.44927531480789185	0.3107717037200928	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.1666666716337204	35	1	0	0	0	0.5	0.5	0	6059	0	1	0
1	0.44927531480789185	0.40923288464546204	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.6666666865348816	19	0	0	1	0	0.25	0.5	1	6059	0	0	1
0	0.44927531480789185	0.9015387892723083	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	1	37	0	0	0	1	0.25	0.5	0.6000000238418579	6059	0	0	1
0	0.44927531480789185	0.7046164274215698	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.6666666865348816	49	0	0	0	0	0.75	0.75	1	6059	1	0	0
0	0.44927531480789185	0.606155276298523	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.3333333432674408	51	0	1	0	0	0.75	1	0.800000011920929	6059	0	0	0
1	0.44927531480789185	0.5076940655708313	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.1666666716337204	50	1	0	0	0	0	0.25	0.6000000238418579	6059	0	0	1
1	0.44927531480789185	0.2123105227947235	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0	56	0	0	1	0	0.5	0.75	0.800000011920929	6059	0	1	0
1	0.44927531480789185	0.9015387892723083	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	1	31	0	0	0	0	0.75	0.5	0.800000011920929	6059	0	1	0
0	0.44927531480789185	0.8030776381492615	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.8333333134651184	40	1	1	0	0	1	0.5	1	6059	0	0	0
0	0.44927531480789185	0.9015387892723083	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	1	58	1	1	0	1	0.75	0.75	0.800000011920929	6059	0	0	1
0	0.44927531480789185	0.8030776381492615	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.8333333134651184	42	1	1	0	0	1	0.75	0.6000000238418579	6059	0	1	0
0	0.44927531480789185	0.3107717037200928	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.3333333432674408	33	1	0	0	0	0.75	0.25	0.6000000238418579	6059	0	1	0
0	0.44927531480789185	0.8175089359283447	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	1	40	1	1	0	1	0.75	0.75	0.20000000298023224	6059	0	0	0
0	0.44927531480789185	0.40554308891296387	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.3333333432674408	77	0	1	1	0	0	0.75	0.6000000238418579	6059	0	0	0
0	0.44927531480789185	0.7046164274215698	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.3333333432674408	45	1	1	0	0	1	1	1	6059	0	1	0
0	0.44927531480789185	0.8030776381492615	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	1	57	0	1	0	0	0	0.25	0.20000000298023224	6059	0	0	1
0	0.44927531480789185	0.7028455138206482	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.8333333134651184	55	0	1	0	0	0.75	0.5	0.4000000059604645	6059	0	0	0
0	0.44927531480789185	0.9015387892723083	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.8333333134651184	35	0	0	0	0	0.25	0.25	0.20000000298023224	6059	0	1	0
0	0.44927531480789185	0.9015387892723083	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	1	35	1	0	0	1	0.25	0.5	0.4000000059604645	6059	0	0	0
0	0.44927531480789185	0.8030776381492615	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.8333333134651184	52	1	1	0	0	0.75	0.75	0.6000000238418579	6059	0	0	1
0	0.44927531480789185	1	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	1	33	0	0	0	0	0.25	0.5	0.4000000059604645	6059	0	0	1
0	0.44927531480789185	1	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.8333333134651184	30	1	1	0	0	1	1	0.6000000238418579	6059	0	0	1
0	0.44927531480789185	0.7046164274215698	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.6666666865348816	23	1	1	0	0	0.25	0.5	0.20000000298023224	6059	0	1	0
0	0.44927531480789185	0.7046164274215698	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.3333333432674408	49	0	0	0	0	1	0.75	0.4000000059604645	6059	0	0	1
1	0.44927531480789185	0.606155276298523	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.8333333134651184	74	0	1	1	1	0	0.25	0.4000000059604645	6059	0	0	0
1	0.44927531480789185	0.3107717037200928	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.8333333134651184	38	1	0	0	0	0	0.25	0.6000000238418579	6059	0	0	1
0	0.44927531480789185	1	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.8333333134651184	59	1	1	1	0	0.75	0.5	0	6059	0	0	1
1	0.44927531480789185	0.8030776381492615	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	1	53	1	1	0	0	0.75	0.75	0.800000011920929	6059	1	0	0
0	0.44927531480789185	0.5076940655708313	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.6666666865348816	30	0	0	1	0	0.25	0.5	0.20000000298023224	6059	0	1	0
0	0.44927531480789185	0.5076940655708313	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.1666666716337204	65	1	0	0	1	0	0.25	1	6059	1	0	0
0	0.44927531480789185	0.9015387892723083	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.8333333134651184	29	1	0	0	0	1	0.75	0.6000000238418579	6059	0	1	0
0	0.44927531480789185	0.8030776381492615	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.8333333134651184	57	1	1	0	0	1	0.5	0.6000000238418579	6059	1	0	0
0	0.44927531480789185	0.8030776381492615	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	1	48	0	1	0	0	1	0.25	0.4000000059604645	6059	0	0	1
0	0.44927531480789185	0.9015387892723083	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.6666666865348816	74	0	1	1	0	1	0.75	0.800000011920929	6059	0	0	1
0	0.44927531480789185	0.40923288464546204	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.3333333432674408	87	0	1	1	0	0.25	0.75	0.800000011920929	6059	0	0	1
0	0.44927531480789185	0.9015387892723083	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	1	49	0	1	0	0	0	0.5	0.6000000238418579	6059	0	0	0
0	0.44927531480789185	0.5373000502586365	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.6666666865348816	18	0	0	0	0	0.25	0.25	0	6059	0	0	1
0	0.44927531480789185	0.5883340239524841	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.3333333432674408	50	1	1	1	0	0.75	0.5	0.4000000059604645	6059	0	0	1
1	0.44927531480789185	0.5786593556404114	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.6666666865348816	70	0	1	0	0	0.75	0.75	0.800000011920929	6059	0	0	1
1	0.44927531480789185	0.5033981800079346	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.6666666865348816	80	0	1	1	0	0.75	0.75	0.4000000059604645	6059	0	0	0
0	0.44927531480789185	0.40923288464546204	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0	40	0	0	0	0	0.5	0.5	0.800000011920929	6059	1	0	0
1	0.44927531480789185	0.9015387892723083	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.6666666865348816	49	0	1	0	0	1	0.75	1	6059	0	0	1
0	0.44927531480789185	0.9015387892723083	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.6666666865348816	51	0	1	0	0	0.75	0.5	0.800000011920929	6059	0	0	1
0	0.44927531480789185	0.8030776381492615	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.6666666865348816	58	1	1	0	0	1	0.75	0	6059	1	0	0
0	0.44927531480789185	1	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	1	45	1	0	0	0	1	0.5	0.20000000298023224	6059	0	0	1
0	0.44927531480789185	0.606155276298523	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.6666666865348816	55	0	1	0	1	0	0.25	0.20000000298023224	6059	0	0	1
0	0.44927531480789185	0.606155276298523	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.3333333432674408	21	0	0	0	0	0.25	0.5	0.4000000059604645	6059	1	0	0
0	0.44927531480789185	0.7046164274215698	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	1	53	1	0	0	0	0.25	0.25	0.6000000238418579	6059	0	0	1
0	0.44927531480789185	0.7046164274215698	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.6666666865348816	57	0	1	0	0	0.75	0.75	1	6059	0	0	0
0	0.44927531480789185	0.8030776381492615	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	1	34	0	0	1	1	0.25	0.5	0.6000000238418579	6059	0	1	0
0	0.44927531480789185	0.9015387892723083	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.8333333134651184	68	1	1	0	0	1	1	0.800000011920929	6059	0	0	1
1	0.44927531480789185	0.9015387892723083	0.5865588188171387	0.018745535984635353	0.6000000238418579	0.30417534708976746	0.6666666865348816	40	1	0	0	0	0	0	0	6059	0	1	0
